AddressID,CustomerID,AddressLine1,AddressLine2,City,State,ZipCode,CreatedDate,UpdatedDate
75012ceb-614d-4ee3-a0f4-0302369eebb7,b59f7f97-6d96-4da3-a1da-0ffa05590ad1,"161 Maple St",,"Portland","OR","85101",2017-01-01 00:00:00.0000000,2017-02-19 00:00:00.0000000
c14a1ed7-f91d-4b7c-91df-0306a5da231f,54dd1f6a-59ea-41bb-921d-a7f127640f66,"639 Palm St",,"Portland","OR","85101",2017-01-01 00:00:00.0000000,2017-08-08 00:00:00.0000000
5021d30d-4368-4795-a7d2-031cfff32b08,51a1bcda-736d-4a88-999a-c6f0f2f0c18f,"425 Ninth Ave",,"Seattle","WA","92101",2017-05-03 00:00:00.0000000,2017-10-21 00:00:00.0000000
c859c3e3-ef9a-4894-b38d-0334c57275d1,0ec84e87-408a-4697-986a-7df3a18e258c,"52 Second Ave",,"Portland","OR","85101",2017-01-01 00:00:00.0000000,2017-08-16 00:00:00.0000000
f34de1a2-2332-46fb-9484-034f3951cb45,6a391296-7443-485a-8a90-590207f99797,"124 Third Ave",,"San Diego","CA","98101",2017-01-01 00:00:00.0000000,2017-09-21 00:00:00.0000000
2e65faec-cb2c-49e9-82ff-036e47ca976c,233c2c7d-2c46-4a74-b993-a265d597675c,"322 Third Ave",,"Austin","TX","75101",2017-01-01 00:00:00.0000000,2017-09-02 00:00:00.0000000
9e6afbe8-3c5f-43d6-b6a5-03a8d8b1d0ce,f4601742-f4e3-47ff-b72d-02b1695001c2,"887 Sixth Ave",,"Seattle","WA","92101",2017-01-01 00:00:00.0000000,2017-11-15 00:00:00.0000000
85879f4e-b8bb-4a1d-9f19-03ba2e7ed5d9,5fc7668f-ccc2-4e9b-8b15-c5b76d04311d,"57 Oak St",,"New York","NY","12345",2017-04-27 00:00:00.0000000,2017-12-14 00:00:00.0000000
8574d7f2-20ee-40a1-9a0f-03c989488289,8eb3c68a-348a-4d68-9277-e0ece2938aaa,"187 Fifth Ave",,"Seattle","WA","92101",2017-08-12 00:00:00.0000000,2017-12-11 00:00:00.0000000
b62d60ed-ab77-4fff-9841-04131869452d,a049e1c5-5d49-4454-8c31-ae81a860b5e0,"475 Dogwood St",,"New York","NY","12345",2017-01-01 00:00:00.0000000,2017-03-23 00:00:00.0000000
96c2b51d-c491-45f1-a49d-041f66c0e445,8096314c-c09b-4144-88ce-92fd18755453,"124 Eighth Ave",,"Seattle","WA","92101",2017-01-01 00:00:00.0000000,2017-08-24 00:00:00.0000000
c59928e0-31f8-4f39-a183-04ad02658e68,2253c143-d61d-4f60-b066-85c8efb3c778,"834 Oak St",,"Portland","OR","85101",2017-01-01 00:00:00.0000000,2017-02-16 00:00:00.0000000
476d2b97-b9d6-4adf-a20f-05506bc72550,50c91f41-778d-45b9-b3a3-aaa333012bed,"458 Oak St",,"Washington","DC","21001",2017-01-01 00:00:00.0000000,2017-07-15 00:00:00.0000000
29f70bc2-2eca-4294-a0aa-0550a5f934f7,0174f0bc-7088-48c3-8d6b-9193214f5859,"539 Sixth Ave",,"New York","NY","12345",2017-01-01 00:00:00.0000000,2017-08-01 00:00:00.0000000
fd84ada3-7c49-4588-8c8d-057992a7362c,427968f0-887f-42ff-94f6-107629995c07,"802 Ninth Ave",,"Seattle","WA","92101",2017-01-01 00:00:00.0000000,2017-02-14 00:00:00.0000000
033bb4d8-004f-4886-98c7-057ab2f5b13d,534620c2-c225-4920-ae8f-0d00a4087dab,"565 Oak St",,"San Diego","CA","98101",2017-01-01 00:00:00.0000000,2017-03-22 00:00:00.0000000
12a6b3e0-4def-4f6d-88a0-0597ef590989,302658ec-0ed1-4259-b762-a0e6f6849405,"886 Maple St",,"Austin","TX","75101",2017-01-01 00:00:00.0000000,2017-11-07 00:00:00.0000000
ffc7c2e0-1d10-4794-98ea-059d3d29dc53,745e0488-edb2-4972-87ec-04b4b3b64fe2,"360 Elm St",,"Portland","OR","85101",2017-01-01 00:00:00.0000000,2017-09-30 00:00:00.0000000
cd435ee7-9ba9-4670-b67e-05a64fee4f5f,4a504ad5-fb1f-4b65-94d9-155ec19bb421,"732 Maple St",,"Washington","DC","21001",2017-01-01 00:00:00.0000000,2017-01-19 00:00:00.0000000
051bd2fb-cfa3-4982-8f3f-05b9d95fec84,eac60f02-55df-4626-b01c-01933fac664b,"271 First Ave",,"Washington","DC","21001",2017-01-01 00:00:00.0000000,2017-01-06 00:00:00.0000000
be94d803-aed3-420c-94ae-05c017d19d61,3d47dd8c-5063-4fce-94d5-c30e24fcedd3,"432 Cherry St",,"Washington","DC","21001",2017-04-18 00:00:00.0000000,2017-06-23 00:00:00.0000000
2b138d92-d57d-4b5c-bfa3-05d87450cdb2,b333f9c7-9ab1-417a-a84e-3ec7cd96e124,"279 Ninth Ave",,"Washington","DC","21001",2017-01-01 00:00:00.0000000,2017-11-24 00:00:00.0000000
6ef388cd-45ad-44f2-9123-05fbd804d780,b8e254b6-8e50-4af6-88ae-fb06055852fc,"208 Seventh Ave",,"Austin","TX","75101",2017-11-20 00:00:00.0000000,2017-12-20 00:00:00.0000000
269de8e0-b541-4da7-96ea-06a429286227,a05644c4-2e7e-4c86-9846-96e56911a678,"247 Sixth Ave",,"San Diego","CA","98101",2017-01-01 00:00:00.0000000,2017-05-01 00:00:00.0000000
7a2929e7-e074-474c-9c33-06b91de54533,ab229479-c4d8-4cee-bf6c-d1cf575420ed,"31 Tenth Ave",,"Seattle","WA","92101",2017-06-14 00:00:00.0000000,2017-11-04 00:00:00.0000000
e056b904-7724-4136-9180-07582c0720c1,22b2b152-82d4-4183-a732-91ce8beb2186,"254 Pine St",,"Minneapolis","MN","58101",2017-01-01 00:00:00.0000000,2017-08-02 00:00:00.0000000
f0d048b5-34a3-4155-a1d1-07a2ad09fb87,3a1f64da-2f13-4e7f-be37-80f1a328ba79,"922 Palm St",,"Portland","OR","85101",2017-01-01 00:00:00.0000000,2017-08-08 00:00:00.0000000
1412beaf-3a63-473e-9703-07f520ddf956,88187977-e475-441b-9f69-fbd78ade2292,"535 Maple St",,"New York","NY","12345",2017-11-26 00:00:00.0000000,2017-12-05 00:00:00.0000000
f0fa89f7-1a2e-4295-a0ca-07f786aa8401,8307f1c8-d9ac-471d-994b-8cc7ca0d1f98,"940 Pine St",,"Washington","DC","21001",2017-01-01 00:00:00.0000000,2017-08-30 00:00:00.0000000
aa40459d-831e-43c0-b215-086cc37c73b2,bb38648f-c400-46d3-8334-a5739e0e7180,"418 Palm St",,"Seattle","WA","92101",2017-01-01 00:00:00.0000000,2017-04-19 00:00:00.0000000
9799c4ab-ccae-4f27-a911-087c6f9d47d6,c3d3a3b6-dd16-4821-b09a-b91274d72f98,"778 Seventh Ave",,"New York","NY","12345",2017-03-21 00:00:00.0000000,2017-04-25 00:00:00.0000000
6746fa2b-dea0-49e5-89ec-0887d6512b42,17de54a2-54d5-4837-b09a-51f7602071fb,"83 Dogwood St",,"Seattle","WA","92101",2017-01-01 00:00:00.0000000,2017-04-08 00:00:00.0000000
d1119e4b-7e7a-4f3c-8b5f-08a91e376a06,11d3b6eb-ff08-4ab6-8cfb-65ff105f9bf6,"308 Third Ave",,"Portland","OR","85101",2017-01-01 00:00:00.0000000,2017-03-08 00:00:00.0000000
5cfb21f5-4a33-4f7f-b81e-092b0875d5f6,82e20da5-a9ae-450c-8908-aba06ab5d8f9,"577 Elm St",,"New York","NY","12345",2017-01-01 00:00:00.0000000,2017-10-10 00:00:00.0000000
8f7ab14b-f5af-444d-a024-0996246e38f9,dafaee7c-dcd3-4372-b2de-330aec837702,"133 Dogwood St",,"Portland","OR","85101",2017-01-01 00:00:00.0000000,2017-04-12 00:00:00.0000000
21970224-ec7f-4536-8e05-09f785d330d9,fc8ae4eb-1666-435f-b969-835473a0e9ec,"833 Palm St",,"Minneapolis","MN","58101",2017-01-01 00:00:00.0000000,2017-08-31 00:00:00.0000000
acc258e1-ec60-4c76-82b3-0a2444b022fe,11db47f3-310b-4d1f-906b-7dec26337035,"573 Palm St",,"Austin","TX","75101",2017-01-01 00:00:00.0000000,2017-12-11 00:00:00.0000000
ba6ae9bd-e483-47a8-87b4-0a30b0b97bbe,cfe558ba-dd6e-4d4c-8581-b3e593837935,"751 First Ave",,"Washington","DC","21001",2017-03-03 00:00:00.0000000,2017-06-17 00:00:00.0000000
0c4e7387-fc49-48ab-8b16-0a3ef9f8cf91,d8c7ab82-5084-45f4-a5ee-a6bd0f4ddcd7,"345 Elm St",,"Minneapolis","MN","58101",2017-01-01 00:00:00.0000000,2017-03-01 00:00:00.0000000
6cc24104-6f13-4e29-a93a-0a4f2099998b,758bd0ea-90ea-4357-af03-1b57a20f67c1,"175 Fourth Ave",,"New York","NY","12345",2017-01-01 00:00:00.0000000,2017-08-12 00:00:00.0000000
d634364f-4b3f-4980-b428-0b1da38a730b,e81024dd-2957-4365-ba54-4ba1d27cafe3,"158 Tenth Ave",,"New York","NY","12345",2017-01-01 00:00:00.0000000,2017-01-07 00:00:00.0000000
76574d8e-f334-4f69-ab61-0b3e958c4a8e,1bd94420-5d44-40ba-b740-c430fb001d8c,"362 Oak St",,"Austin","TX","75101",2017-04-22 00:00:00.0000000,2017-06-06 00:00:00.0000000
441e50ef-1cbf-4ed6-a629-0bd015e4ae26,3156657a-75dc-41a5-a5c0-3cba527509ae,"111 Maple St",,"Washington","DC","21001",2017-01-01 00:00:00.0000000,2017-01-26 00:00:00.0000000
8517de49-33f4-4035-88b5-0c1e73732e8a,c2d4781d-5533-40fe-84bc-f6b8d66d9bb2,"683 Elm St",,"Portland","OR","85101",2017-11-09 00:00:00.0000000,2017-11-10 00:00:00.0000000
c75979a9-69b5-4031-9cc3-0ca369f924b2,02e69a84-7495-429d-a860-d2ac165f0579,"26 Oak St",,"Seattle","WA","92101",2017-06-19 00:00:00.0000000,2017-07-08 00:00:00.0000000
d651248c-cbde-4484-a553-0cf48e1ca0ac,467d03db-64a2-4d1d-99b4-38d5d61fc160,"544 Seventh Ave",,"New York","NY","12345",2017-01-01 00:00:00.0000000,2017-06-07 00:00:00.0000000
ca1213ec-7ef6-4487-b202-0d103dd7aeef,600df97c-584d-4cd8-8dd0-99e0ac7016d1,"156 Elm St",,"Portland","OR","85101",2017-01-01 00:00:00.0000000,2017-08-14 00:00:00.0000000
35758bff-6d89-47a7-a654-0d3b203a6ac6,0e787aab-3759-460f-84e1-1e29359cf1b1,"991 Second Ave",,"Austin","TX","75101",2017-01-01 00:00:00.0000000,2017-03-06 00:00:00.0000000
f43d8e08-b5c0-49e2-b79e-0d604e26cba3,837a1388-1731-4f49-bc4f-4537c7a01744,"965 Oak St",,"Seattle","WA","92101",2017-01-01 00:00:00.0000000,2017-06-07 00:00:00.0000000
5d36f45c-4e9f-4c53-8cc6-0e4a6cfeb529,3ecd895c-110d-415a-8183-bb6b4f953e3d,"383 Tenth Ave",,"Seattle","WA","92101",2017-03-28 00:00:00.0000000,2017-11-26 00:00:00.0000000
4107a2bc-66dd-4c5a-a951-0ecf457d15fd,2a2746ab-8791-4f81-85fa-2177b5e5cee3,"559 Oak St",,"New York","NY","12345",2017-01-01 00:00:00.0000000,2017-04-26 00:00:00.0000000
c8cd1e7f-5109-40f2-910b-0ed24e5dd79e,8eff3281-9e8a-4c03-961f-c73c91897f6f,"653 Second Ave",,"New York","NY","12345",2017-05-04 00:00:00.0000000,2017-05-04 00:00:00.0000000
be937402-77f3-4b59-b744-0eeb66082e9e,cb00ebb7-d030-4d8d-9ead-fb1e8c49e614,"930 Oak St",,"San Diego","CA","98101",2017-11-21 00:00:00.0000000,2017-11-21 00:00:00.0000000
a4e13ca7-1ebd-44f5-98f3-0f0f6acd2032,b5d8888d-2e2f-41d8-916f-88a02e905156,"503 Dogwood St",,"Washington","DC","21001",2017-01-01 00:00:00.0000000,2017-06-17 00:00:00.0000000
6d40dbeb-a564-43d3-b0da-0f3812b109d4,5dc6f792-feb0-454e-87e8-f2d892c4ea5d,"335 Eighth Ave",,"Seattle","WA","92101",2017-10-18 00:00:00.0000000,2017-11-01 00:00:00.0000000
4e97524a-d490-401f-94ab-106428c09d65,938b4ed7-9f5e-4ebf-9164-89b2ff36c987,"43 Cherry St",,"Portland","OR","85101",2017-01-01 00:00:00.0000000,2017-07-14 00:00:00.0000000
a83f9c83-dde3-4619-b66a-1067c4856932,14fef30d-66f9-4d40-a54a-81eb86a55057,"132 Oak St",,"New York","NY","12345",2017-01-01 00:00:00.0000000,2017-08-12 00:00:00.0000000
257d3960-b677-41c4-b1cc-1078947fb819,88f51a45-beeb-466f-9fe9-930bce0f8e92,"719 Sixth Ave",,"Minneapolis","MN","58101",2017-01-01 00:00:00.0000000,2017-05-20 00:00:00.0000000
9f7d51a1-2ba6-4ee6-8130-109963b89b79,e958b7a6-520c-45ff-8c9b-c6311e3a5b17,"595 Sixth Ave",,"San Diego","CA","98101",2017-04-29 00:00:00.0000000,2017-09-26 00:00:00.0000000
ac6cb4ab-cff4-4150-8583-10f61b472310,d941ad2a-6269-4143-b95b-d5b695cc83bc,"409 Ninth Ave",,"Seattle","WA","92101",2017-06-30 00:00:00.0000000,2017-10-16 00:00:00.0000000
1688cdad-a7e4-4d07-b831-11449241edd7,15c47a9f-3928-4e4d-8184-44ff858128f9,"803 Maple St",,"Washington","DC","21001",2017-01-01 00:00:00.0000000,2017-10-31 00:00:00.0000000
bf9a27df-4d15-41f0-bed4-11bb75d50d6d,3241cec2-f3e2-4e85-81b3-670cc9933230,"112 Fifth Ave",,"Seattle","WA","92101",2017-01-01 00:00:00.0000000,2017-12-14 00:00:00.0000000
acd72bd0-56c4-4f2e-b05f-1248aeaf300c,53b1276d-2cbf-4469-a5dd-d8d2f0ddfa3f,"194 Eighth Ave",,"Austin","TX","75101",2017-07-13 00:00:00.0000000,2017-08-10 00:00:00.0000000
6ada043b-b8aa-428a-bf23-12b56656759f,287dce47-fb5f-4bdb-b943-f2457570a8b7,"473 Fourth Ave",,"Austin","TX","75101",2017-10-16 00:00:00.0000000,2017-12-30 00:00:00.0000000
cd7716f2-b243-4241-9dff-12e717f70016,36c4f3ee-9267-4d33-b809-795416ebcdf1,"573 Pine St",,"Portland","OR","85101",2017-01-01 00:00:00.0000000,2017-03-17 00:00:00.0000000
16d83e88-892a-4422-94a0-13099597d6ad,50faf894-b0b2-45aa-8e0c-51031daaec86,"848 Elm St",,"Seattle","WA","92101",2017-01-01 00:00:00.0000000,2017-08-02 00:00:00.0000000
468e627c-0afb-4fa8-8d8e-135466cd9774,aa51173c-391a-4806-a78f-bcbb06f70652,"380 Eighth Ave",,"Portland","OR","85101",2017-04-02 00:00:00.0000000,2017-08-13 00:00:00.0000000
e0805f3e-b8f1-438a-87b4-1384b0e99781,e40e16b5-2869-4cd9-a200-d79cd6e4e47e,"617 Oak St",,"Portland","OR","85101",2017-07-08 00:00:00.0000000,2017-09-07 00:00:00.0000000
659ed86a-c87e-4355-9908-144c975dc06e,03e9f45d-e41d-4de8-bcb4-44801da6a584,"808 Fourth Ave",,"Seattle","WA","92101",2017-01-01 00:00:00.0000000,2017-01-01 00:00:00.0000000
c64fe521-e26d-4ef2-ac70-145629b348e1,e1ef08e6-05b0-48e8-9363-78962e71fd18,"552 Cherry St",,"New York","NY","12345",2017-01-01 00:00:00.0000000,2017-05-24 00:00:00.0000000
ae75e308-4711-48cd-9aec-1464b6617bf0,6ae3d461-ff93-4a16-99cd-874a6c4eb610,"716 Fifth Ave",,"San Diego","CA","98101",2017-01-01 00:00:00.0000000,2017-10-20 00:00:00.0000000
8fa2dc07-8718-4c02-b086-148a033e08e6,801496da-1e09-4d7b-bc5c-1eb51130d24b,"325 Tenth Ave",,"Minneapolis","MN","58101",2017-01-01 00:00:00.0000000,2017-11-29 00:00:00.0000000
1a2aadf6-6058-49d1-a0e5-148ed7476560,0a35fc29-318e-4d64-a0a1-50ae327ee1cd,"740 Third Ave",,"Washington","DC","21001",2017-01-01 00:00:00.0000000,2017-01-20 00:00:00.0000000
fe4912d4-757a-4889-b9de-14b54c6dbd1b,5ca281ec-8ced-4e61-a1c5-02db4d0dcbd5,"182 Second Ave",,"Minneapolis","MN","58101",2017-01-01 00:00:00.0000000,2017-10-29 00:00:00.0000000
2537ce4a-fac2-4ab4-a47e-14bd9dfb726c,671e40dd-81bf-48aa-b1a8-3042668e0288,"808 First Ave",,"Portland","OR","85101",2017-01-01 00:00:00.0000000,2017-06-06 00:00:00.0000000
a564d965-5b46-4a9d-9c72-14d2dea0e581,0b5dd5b3-75a1-4693-a92a-3a071f62baab,"369 First Ave",,"Austin","TX","75101",2017-01-01 00:00:00.0000000,2017-03-16 00:00:00.0000000
744babbf-1fcc-494e-8ce3-14d6a0db8393,f6a5f5a7-ffff-4017-9722-67c59c1d59b9,"156 Fifth Ave",,"San Diego","CA","98101",2017-01-01 00:00:00.0000000,2017-12-14 00:00:00.0000000
3e864a64-27ef-4808-90fa-14ffff1ad4ca,e55fd867-fca0-4ec8-8fa5-ca4adda92b1c,"595 Oak St",,"Portland","OR","85101",2017-05-19 00:00:00.0000000,2017-10-28 00:00:00.0000000
e2ee4b88-f2b8-47bd-9c1e-15033e1c7cf0,513b59bd-11da-4271-955a-95a897a058a7,"338 Cherry St",,"Portland","OR","85101",2017-01-01 00:00:00.0000000,2017-07-19 00:00:00.0000000
6a4b0234-c97b-45e2-a773-1525c5fbf33f,9a82b068-34b8-4fa4-a721-3842073b7623,"443 Cherry St",,"Minneapolis","MN","58101",2017-01-01 00:00:00.0000000,2017-08-21 00:00:00.0000000
43379a3c-9f38-4865-9a51-15291f44f089,55aeff51-a350-4139-a36d-fd9f58207f98,"473 Eighth Ave",,"Portland","OR","85101",2017-12-09 00:00:00.0000000,2017-12-29 00:00:00.0000000
78e21fb0-5a9d-428a-95c6-155430b07ade,a22f72da-eaaf-49f4-90a9-6d445c5dfd0f,"469 Tenth Ave",,"Minneapolis","MN","58101",2017-01-01 00:00:00.0000000,2017-06-14 00:00:00.0000000
90119b15-0462-4ce8-a5ba-156e4308d61b,9e240455-c895-4da8-ad94-e96411f2908b,"242 Maple St",,"Washington","DC","21001",2017-09-06 00:00:00.0000000,2017-11-01 00:00:00.0000000
d000d25d-2e30-404b-a86b-1587b58a604c,bcf920c9-368a-4c1c-b61f-1d2800993262,"706 Third Ave",,"Portland","OR","85101",2017-01-01 00:00:00.0000000,2017-07-29 00:00:00.0000000
36cde1d4-8b0b-49b9-83d1-15c0dd5e6c8e,c14e3a77-63c1-4059-8f40-b207a9caa3f6,"197 Fourth Ave",,"Seattle","WA","92101",2017-02-23 00:00:00.0000000,2017-06-10 00:00:00.0000000
67b722fa-c6a9-493a-b9c0-15c5c2515c1f,5b310068-279b-426d-a82e-c8265f3095fd,"652 Ninth Ave",,"San Diego","CA","98101",2017-05-12 00:00:00.0000000,2017-10-19 00:00:00.0000000
ec0b0836-c52b-499d-99d5-15d4384120fa,34efab03-f5b3-47d4-837a-6226792c33a7,"967 Ninth Ave",,"Seattle","WA","92101",2017-01-01 00:00:00.0000000,2017-12-14 00:00:00.0000000
32757e93-3568-49ce-aac7-1605d39b5ce9,92bc43e0-9952-4bdc-8b5e-31ae07a3ade1,"504 Dogwood St",,"New York","NY","12345",2017-01-01 00:00:00.0000000,2017-11-21 00:00:00.0000000
30afe1cf-5b79-426a-b40c-16c15f31d299,a1bc3686-4d34-48e0-b50b-4fb7a7df1e49,"88 Pine St",,"Seattle","WA","92101",2017-01-01 00:00:00.0000000,2017-08-30 00:00:00.0000000
21550a55-f212-4616-82ec-17356447c7eb,72759881-30dc-4556-b447-59f0d25c8c45,"884 Tenth Ave",,"Austin","TX","75101",2017-01-01 00:00:00.0000000,2017-08-10 00:00:00.0000000
d47eef6c-cb3c-4ea6-bfac-1821a1b2a100,c8119d38-996a-4bca-8896-62082281abd3,"414 Eighth Ave",,"New York","NY","12345",2017-01-01 00:00:00.0000000,2017-02-18 00:00:00.0000000
26d18294-409a-4a96-b370-18884a26ee17,efebeadd-64a9-4f7e-ba93-cae76ec5a791,"561 Fifth Ave",,"Minneapolis","MN","58101",2017-05-22 00:00:00.0000000,2017-08-06 00:00:00.0000000
157261fd-7a67-46d7-b963-18a07798486a,623d7fc1-8fde-484d-bf9b-2cf8ff38bfeb,"784 Tenth Ave",,"Washington","DC","21001",2017-01-01 00:00:00.0000000,2017-12-09 00:00:00.0000000
b49d9f5f-7c9d-4d4b-ab8f-191c11f94b6e,cdeb3b9d-5c33-4353-ac95-c1a46d08fb82,"769 Eighth Ave",,"San Diego","CA","98101",2017-04-13 00:00:00.0000000,2017-08-06 00:00:00.0000000
b4ceb659-dfc6-4066-8b7a-19582c4d567c,8db3f96a-76bc-42e0-8e9d-9160202eea67,"406 Eighth Ave",,"New York","NY","12345",2017-01-01 00:00:00.0000000,2017-08-08 00:00:00.0000000
2c0529da-99a6-4b66-a6ad-195b9d2034ef,3dbd069a-ba40-4923-920c-9a5e08947185,"716 Fifth Ave",,"Austin","TX","75101",2017-01-01 00:00:00.0000000,2017-09-01 00:00:00.0000000
8c989207-08c0-4bb6-9838-197de3557061,28e29705-a139-48d9-bd1a-24d80656c95d,"470 First Ave",,"Washington","DC","21001",2017-01-01 00:00:00.0000000,2017-04-09 00:00:00.0000000
25f0fcc1-77b8-4cdd-a7d3-19a36c3593a7,ddde1380-55af-40a8-aea1-b071042ddc51,"108 Palm St",,"Austin","TX","75101",2017-01-01 00:00:00.0000000,2017-07-14 00:00:00.0000000
0a3b4d83-e060-4828-bb61-19ad706dc99c,837dc9ce-55ef-476e-a328-d466d029199b,"404 Sixth Ave",,"Austin","TX","75101",2017-06-27 00:00:00.0000000,2017-09-30 00:00:00.0000000
4dd8165d-b12f-418c-a17e-19b32fdb665c,576b02b4-1767-4a91-ae92-44a9bd665293,"62 Second Ave",,"Austin","TX","75101",2017-01-01 00:00:00.0000000,2017-07-30 00:00:00.0000000
87206a1a-e2e9-4c95-9c8e-19dfc13d5ecf,f009b460-3b38-4af9-ad09-fdecf9609d3d,"76 Pine St",,"Austin","TX","75101",2017-12-10 00:00:00.0000000,2017-12-27 00:00:00.0000000
24909c4b-cef4-4e21-9f6d-1a48845ceadb,18074189-c582-4e5f-b63e-56adf46d5972,"38 Seventh Ave",,"Washington","DC","21001",2017-01-01 00:00:00.0000000,2017-07-02 00:00:00.0000000
8581c1e3-8ed9-4973-ac64-1a8a487d33fd,4981cd55-c544-4912-929c-5fad03e7543d,"738 Fourth Ave",,"San Diego","CA","98101",2017-01-01 00:00:00.0000000,2017-12-01 00:00:00.0000000
c48b3e91-29df-4a96-8ec9-1aa9c6884506,b3c7b13c-bae7-4b89-92a8-7d39b2a01aeb,"873 Pine St",,"San Diego","CA","98101",2017-01-01 00:00:00.0000000,2017-05-28 00:00:00.0000000
a225ce88-a633-48e3-b92b-1b0a9a7ed479,cdf2151d-4ace-4a63-b5d1-4e86eba65817,"157 Eighth Ave",,"Portland","OR","85101",2017-01-01 00:00:00.0000000,2017-02-12 00:00:00.0000000
074ac5e8-b800-401e-9460-1c2c9b4dd503,3a60d893-f92c-4323-82d0-cb5561bdc5f0,"967 Dogwood St",,"New York","NY","12345",2017-05-25 00:00:00.0000000,2017-06-13 00:00:00.0000000
343d014b-6117-4e06-9e44-1c324c58f608,c8af3fc0-ee32-4365-8e55-581283181ace,"24 Seventh Ave",,"Portland","OR","85101",2017-01-01 00:00:00.0000000,2017-03-02 00:00:00.0000000
9cb8ba43-ee29-4215-8740-1c5023fcc366,087bab1e-a9b3-416f-a236-c35be9692fb4,"275 Elm St",,"Austin","TX","75101",2017-04-19 00:00:00.0000000,2017-10-31 00:00:00.0000000
49074414-c7d2-44fa-9b10-1cc43ed8f91a,e16fd18b-73df-49e8-beee-f50906287b44,"737 Third Ave",,"Minneapolis","MN","58101",2017-11-01 00:00:00.0000000,2017-11-02 00:00:00.0000000
26e272ad-3daf-468c-89ed-1d1055df3766,156256e2-2197-4991-9b7c-2c572f945b29,"982 Second Ave",,"New York","NY","12345",2017-01-01 00:00:00.0000000,2017-05-24 00:00:00.0000000
2ef375d9-6e03-46fb-9968-1d8bc161a232,277cf084-8377-4ffb-82b6-ee9209b30463,"135 Oak St",,"Seattle","WA","92101",2017-09-25 00:00:00.0000000,2017-12-17 00:00:00.0000000
4fae51aa-32d2-4ccb-8e93-1e86e941a1d1,5640b87d-05fd-4074-b11c-86faa35780e0,"399 Pine St",,"San Diego","CA","98101",2017-01-01 00:00:00.0000000,2017-04-17 00:00:00.0000000
bacf194b-125b-44f0-8a1d-1ec1068f04f6,b6da5a26-df37-4435-90d6-46f1a108ce95,"737 Ninth Ave",,"Portland","OR","85101",2017-01-01 00:00:00.0000000,2017-03-26 00:00:00.0000000
